511	279.0
512	306.0
513	245.0
514	208.0
515	231.0
516	163.0
517	292.0
518	237.0
519	307.0
520	248.0
521	315.0
522	220.0
523	209.0
524	274.0
525	223.0
526	284.0
527	275.0
528	192.0
529	269.0
530	305.0
531	301.0
532	258.0
533	292.0
534	288.0
535	278.0
536	280.0
537	251.0
538	246.0
539	294.0
540	275.0
541	233.0
542	290.0
543	210.0
544	296.0
545	259.0
546	358.0
547	329.0
548	248.0
549	290.0
550	230.0
551	279.0
552	420.0
553	288.0
554	320.0
555	292.0
556	276.0
557	291.0
558	278.0
559	233.0
560	263.0
561	280.0
562	243.0
563	307.0
564	239.0
565	192.0
566	220.0
567	268.0
568	253.0
569	215.0
570	225.0
571	315.0
572	301.0
573	287.0
574	330.0
575	272.0
576	269.0
577	267.0
578	276.0
579	284.0
580	258.0
581	230.0
582	308.0
583	300.0
584	258.0
585	296.0
586	245.0
587	253.0
588	257.0
589	247.0
590	251.0
591	221.0
592	291.0
593	286.0
594	250.0
595	299.0
596	242.0
597	243.0
598	272.0
599	300.0
600	354.0
